,id,initiative,gemma2_9b_vote,gemma2_9b_for_prob,gemma2_9b_against_prob,gemma2_9b_abstain_prob
21,110/000012,"Canje de Cartas constitutivo de Acuerdo de Sede entre el Reino de España y las Naciones Unidas para la celebración en Madrid, en noviembre de 2015, de tres reuniones internacionales sobre registro de emisiones y transferencias de contaminantes, hecho en Madrid y Ginebra el 26 de octubre y el 13 de noviembre de 2015.",1,0.026318903586035912,0.0028815458241121168,0.970799550589852
22,110/000013,"Protocolo al Tratado del Atlántico Norte relativo a la adhesión de la República de Montenegro, hecho en Bruselas el 19 de mayo de 2016.",1,0.006058389263319906,0.00016667955288207225,0.993774931183798
23,110/000014,"Canje de Cartas constitutivo de Acuerdo de Sede entre el Reino de España y las Naciones Unidas para la celebración en Madrid, en noviembre de 2015, de tres reuniones internacionales sobre registro de emisiones y transferencias de contaminantes, hecho en Madrid y Ginebra el 26 de octubre y el 13 de noviembre de 2015.",1,0.026318903586035912,0.0028815458241121168,0.970799550589852
24,110/000015,"Canje de Cartas constitutivo de Acuerdo de Sede entre el Reino de España y las Naciones Unidas para la celebración en Madrid, en noviembre de 2015, de tres reuniones internacionales sobre registro de emisiones y transferencias de contaminantes, hecho en Madrid y Ginebra el 26 de octubre y el 13 de noviembre de 2015.",1,0.026318903586035912,0.0028815458241121168,0.970799550589852
25,110/000016,"Canje de Cartas constitutivo de Acuerdo de Sede entre el Reino de España y las Naciones Unidas para la celebración en Madrid, en noviembre de 2015, de tres reuniones internacionales sobre registro de emisiones y transferencias de contaminantes, hecho en Madrid y Ginebra el 26 de octubre y el 13 de noviembre de 2015.",1,0.026318903586035912,0.0028815458241121168,0.970799550589852
26,110/000017,"Acuerdo entre el Reino de España y el Reino de Arabia Saudí sobre protección mutua de información clasificada en el ámbito de la defensa, hecho en Madrid el 26 de septiembre de 2016.",1,0.0020025547698151584,0.0005710361521450269,0.9974264090780398
27,110/000018,"Canje de Cartas constitutivo de Acuerdo de Sede entre el Reino de España y las Naciones Unidas para la celebración en Madrid, en noviembre de 2015, de tres reuniones internacionales sobre registro de emisiones y transferencias de contaminantes, hecho en Madrid y Ginebra el 26 de octubre y el 13 de noviembre de 2015.",1,0.026318903586035912,0.0028815458241121168,0.970799550589852
28,110/000033,"Convenio de cooperación en materia de lucha contra la delincuencia entre el Reino de España y la República de Níger, hecho en Niamey el 14 de mayo de 2015.",1,0.0013689213289565971,0.0006342968111695744,0.9979967818598738
29,110/000034,"Acuerdo Económico y Comercial Global entre Canadá, por una parte, y la Unión Europea y sus Estados miembros, por otra, hecho en Bruselas el 30 de octubre de 2016.",1,0.0017449352814879382,0.00023208151641194007,0.9980229832021001
30,110/000034,"Votación de la Propuesta con consideración de enmienda a la totalidad presentada al Acuerdo Económico y Comercial Global entre Canadá, por una parte, y la Unión Europea y sus Estados miembros, por otra, hecho en Bruselas el 30 de octubre de 2016, por el Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea.",1,0.014601024020811454,0.0004543361323993549,0.9849446398467891
31,110/000035,"Convenio de cooperación en materia de lucha contra la delincuencia entre el Reino de España y la República de Níger, hecho en Niamey el 14 de mayo de 2015.",1,0.0013689213289565971,0.0006342968111695744,0.9979967818598738
32,110/000036,"Convenio de cooperación en materia de lucha contra la delincuencia entre el Reino de España y la República de Níger, hecho en Niamey el 14 de mayo de 2015.",1,0.0013689213289565971,0.0006342968111695744,0.9979967818598738
33,110/000037,"Convenio de cooperación en materia de lucha contra la delincuencia entre el Reino de España y la República de Níger, hecho en Niamey el 14 de mayo de 2015.",1,0.0013689213289565971,0.0006342968111695744,0.9979967818598738
34,110/000038,"Convenio de cooperación en materia de lucha contra la delincuencia entre el Reino de España y la República de Níger, hecho en Niamey el 14 de mayo de 2015.",1,0.0013689213289565971,0.0006342968111695744,0.9979967818598738
35,110/000039,"Convenio de cooperación en materia de lucha contra la delincuencia entre el Reino de España y la República de Níger, hecho en Niamey el 14 de mayo de 2015.",1,0.0013689213289565971,0.0006342968111695744,0.9979967818598738
36,110/000040,"Convenio de cooperación en materia de lucha contra la delincuencia entre el Reino de España y la República de Níger, hecho en Niamey el 14 de mayo de 2015.",1,0.0013689213289565971,0.0006342968111695744,0.9979967818598738
37,110/000043,"Acuerdo de diálogo político y de cooperación entre la Unión Europea y sus Estados miembros, por un lado, y la República de Cuba, por otro, hecho en Bruselas el 12 de diciembre de 2016.",1,0.003213867510702497,0.0003711349932591598,0.9964149974960383
38,110/000044,"Acuerdo de préstamo entre el Reino de España y el Fondo Monetario Internacional, hecho en Madrid y Washington el 12 y 30 de mayo de 2017.",1,0.0039873345651141225,0.00028263062163913006,0.9957300348132467
39,110/000053,"Acuerdo de Asociación económica preliminar entre Ghana, por una parte, y la Comunidad Europea y sus Estados Miembros, por otra, hecho en Bruselas el 28 de julio de 2016.",1,0.0025549601704674472,0.00020974695832703708,0.9972352928712055
40,110/000055,"Convenio entre el Reino de España y la República Islámica de Mauritania sobre cooperación en materia de seguridad, hecho ""ad referendum"" en Madrid el 26 de mayo de 2015.",1,0.001400176759775092,0.00022119007767283733,0.998378633162552
41,110/000056,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Japón relativo al Programa de vacaciones y actividades laborales esporádicas, hecho en Tokio el 5 de abril de 2017.",1,0.0032149229706608285,0.00027469774454653306,0.9965103792847927
42,110/000057,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Japón relativo al Programa de vacaciones y actividades laborales esporádicas, hecho en Tokio el 5 de abril de 2017.",1,0.0032149229706608285,0.00027469774454653306,0.9965103792847927
43,110/000058,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Japón relativo al Programa de vacaciones y actividades laborales esporádicas, hecho en Tokio el 5 de abril de 2017.",1,0.0032149229706608285,0.00027469774454653306,0.9965103792847927
44,110/000059,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Japón relativo al Programa de vacaciones y actividades laborales esporádicas, hecho en Tokio el 5 de abril de 2017.",1,0.0032149229706608285,0.00027469774454653306,0.9965103792847927
45,110/000060,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Japón relativo al Programa de vacaciones y actividades laborales esporádicas, hecho en Tokio el 5 de abril de 2017.",1,0.0032149229706608285,0.00027469774454653306,0.9965103792847927
46,110/000061,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Japón relativo al Programa de vacaciones y actividades laborales esporádicas, hecho en Tokio el 5 de abril de 2017.",1,0.0032149229706608285,0.00027469774454653306,0.9965103792847927
47,110/000062,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Japón relativo al Programa de vacaciones y actividades laborales esporádicas, hecho en Tokio el 5 de abril de 2017.",1,0.0032149229706608285,0.00027469774454653306,0.9965103792847927
48,110/000063,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Japón relativo al Programa de vacaciones y actividades laborales esporádicas, hecho en Tokio el 5 de abril de 2017.",1,0.0032149229706608285,0.00027469774454653306,0.9965103792847927
49,110/000064,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Japón relativo al Programa de vacaciones y actividades laborales esporádicas, hecho en Tokio el 5 de abril de 2017.",1,0.0032149229706608285,0.00027469774454653306,0.9965103792847927
50,110/000065,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Japón relativo al Programa de vacaciones y actividades laborales esporádicas, hecho en Tokio el 5 de abril de 2017.",1,0.0032149229706608285,0.00027469774454653306,0.9965103792847927
51,110/000066,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Japón relativo al Programa de vacaciones y actividades laborales esporádicas, hecho en Tokio el 5 de abril de 2017.",1,0.0032149229706608285,0.00027469774454653306,0.9965103792847927
52,110/000067,"Acuerdo entre el Gobierno del Reino de España y el Gobierno del Japón relativo al Programa de vacaciones y actividades laborales esporádicas, hecho en Tokio el 5 de abril de 2017.",1,0.0032149229706608285,0.00027469774454653306,0.9965103792847927
53,110/000081,"Convenio del Consejo de Europa sobre un planteamiento integrado de protección, seguridad y atención en los partidos de fútbol y otros acontecimientos deportivos, hecho en Saint-Denis el 3 de julio de 2016, y Declaraciones que España desea formular.",1,0.006814861961901373,0.00035918106708573993,0.9928259569710128
54,110/000082,"Convenio del Consejo de Europa sobre un planteamiento integrado de protección, seguridad y atención en los partidos de fútbol y otros acontecimientos deportivos, hecho en Saint-Denis el 3 de julio de 2016, y Declaraciones que España desea formular.",1,0.006814861961901373,0.00035918106708573993,0.9928259569710128
55,110/000083,"Convenio del Consejo de Europa sobre un planteamiento integrado de protección, seguridad y atención en los partidos de fútbol y otros acontecimientos deportivos, hecho en Saint-Denis el 3 de julio de 2016, y Declaraciones que España desea formular.",1,0.006814861961901373,0.00035918106708573993,0.9928259569710128
56,110/000084,"Convenio del Consejo de Europa sobre un planteamiento integrado de protección, seguridad y atención en los partidos de fútbol y otros acontecimientos deportivos, hecho en Saint-Denis el 3 de julio de 2016, y Declaraciones que España desea formular.",1,0.006814861961901373,0.00035918106708573993,0.9928259569710128
57,110/000085,"Convenio entre el Reino de España y la República de Túnez sobre cooperación en materia de Seguridad y de Lucha contra la Delincuencia, hecho ""ad referendum"" en Túnez el 26 de febrero de 2018.",1,0.0018235778041034432,0.00012774024461779994,0.9980486819512787
58,110/000086,"Convenio del Consejo de Europa sobre un planteamiento integrado de protección, seguridad y atención en los partidos de fútbol y otros acontecimientos deportivos, hecho en Saint-Denis el 3 de julio de 2016, y Declaraciones que España desea formular.",1,0.006814861961901373,0.00035918106708573993,0.9928259569710128
59,110/000087,"Convenio entre el Reino de España y la República del Paraguay sobre cooperación en materia de seguridad ciudadana, hecho ""ad referendum"" en Madrid el 9 de junio de 2015.",1,0.0016753995986457286,0.00025791455942486183,0.9980666858419294
60,110/000088,"Acuerdo de Asociación económica preliminar entre Ghana, por una parte, y la Comunidad Europea y sus Estados Miembros, por otra, hecho en Bruselas el 28 de julio de 2016.",1,0.0025549601704674472,0.00020974695832703708,0.9972352928712055
61,110/000089,"Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",0,0.0013988640297055007,0.0008064061805605176,0.9977947297897339
62,110/000090,"Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",0,0.0013988640297055007,0.0008064061805605176,0.9977947297897339
63,110/000091,"Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",0,0.0013988640297055007,0.0008064061805605176,0.9977947297897339
64,110/000092,"Convenio entre el Reino de España y la República de Cabo Verde para evitar la doble imposición y prevenir la evasión fiscal en materia de impuestos sobre la renta y su Protocolo, hecho en Madrid el 5 de junio de 2017.",1,0.003554438905407688,0.0002777586033059585,0.9961678024912863
65,110/000093,"Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",0,0.0013988640297055007,0.0008064061805605176,0.9977947297897339
66,110/000094,"Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",0,0.0013988640297055007,0.0008064061805605176,0.9977947297897339
67,110/000095,"Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",0,0.0013988640297055007,0.0008064061805605176,0.9977947297897339
68,110/000096,"Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",0,0.0013988640297055007,0.0008064061805605176,0.9977947297897339
69,110/000097,"Denuncia del Acuerdo entre el Reino de España y la Universidad de las Naciones Unidas relativo al Instituto Internacional de la Universidad de las Naciones Unidas para la Alianza de Civilizaciones en Barcelona, hecho en Madrid y Tokio el 28 de junio de 2010.",1,0.0043273170224829545,0.0008143289498655632,0.9948583540276514
70,110/000098,"Denuncia del Acuerdo entre el Reino de España y la Universidad de las Naciones Unidas relativo al establecimiento, funcionamiento y ubicación del Instituto Internacional de la Universidad de las Naciones Unidas para la Alianza de Civilizaciones en Barcelona, hecho en Madrid y Tokio el 28 de junio de 2010.",1,0.005439814553563384,0.0008226199616174401,0.9937375654848192
71,110/000099,"Enmienda para la supresión del artículo 124 del Estatuto de Roma de la Corte Penal Internacional, adoptada en La Haya el 26 de noviembre de 2015.",0,0.0013988640297055007,0.0008064061805605176,0.9977947297897339
72,121/000002,"Proyecto de Ley de Contratos del Sector Público, por la que se transponen al ordenamiento jurídico español las Directivas del Parlamento Europeo y del Consejo, 2014/23/UE y 2014/24/UE, de 26 de febrero de 2014.",1,0.006205331949042833,0.000653252608022442,0.9931414154429348
73,121/000002,"Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley de Contratos del Sector Público, por la que se transponen al ordenamiento jurídico español las Directivas del Parlamento Europeo y del Consejo, 2014/23/UE y 2014/24/UE, de 26 de febrero de 2014, presentadas por los Grupos Parlamentarios Mixto y Confederal de Unidos Podemos-En Comú Podem-En Marea.",1,0.013515902237354847,6.995609195278891e-05,0.9864141416706924
74,121/000002,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley de Contratos del Sector Público, por la que se transponen al ordenamiento jurídico español las Directivas del Parlamento Europeo y del Consejo, 2014/23/UE y 2014/24/UE, de 26 de febrero de 2014, presentada por el Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea.",1,0.01746384213701417,0.00032665905369705297,0.9822094988092888
75,121/000003,"Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley sobre procedimientos de contratación en los sectores del agua, la energía, los transportes y los servicios postales por la que se transpone al ordenamiento jurídico español la Directiva 2014/25/UE, del Parlamento Europeo y del Consejo, de 26 de febrero de 2014, presentada por los Grupos Parlamentarios Mixto y Confederal de Unidos Podemos-En Comú Podem-En Marea.",1,0.015007136551370941,0.0001240427802970582,0.984868820668332
76,121/000004,Proyecto de Ley sobre precursores de explosivos.,1,0.011256751296405238,0.002205653440924003,0.9865375952626707
77,121/000004,"Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley sobre precursores de explosivos, presentada por el Grupo Parlamentario Mixto (Sr. Homs).",1,0.028784694036466607,0.0002909258583108258,0.9709243801052225
78,121/000004,"Votación de la enmienda a la totalidad de devolución presentada al Proyecto de Ley sobre precursores de explosivos, por el Grupo Parlamentario Mixto (Sr. Homs).",0,0.010437105357214791,0.0023620682914591664,0.987200826351326
79,121/000005,"Proyecto de Ley por la que se incorpora al ordenamiento jurídico español la Directiva 2013/11/UE, del Parlamento Europeo y del Consejo, de 21 de mayo de 2013, relativa a la resolución alternativa de litigios en materia de consumo.",1,0.004044659512029454,0.00031990906735902716,0.9956354314206115
80,121/000005,"Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley por la que se incorpora al ordenamiento jurídico español la Directiva 2013/11/UE, del Parlamento Europeo y del Consejo, de 21 de mayo de 2013, relativa a la resolución alternativa de litigios en materia de consumo, a petición del Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea.",1,0.02896061862010601,0.0002318539968386715,0.9708075273830553
81,121/000005,"Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley por la que se incorpora al ordenamiento jurídico español la Directiva 2013/11/UE, del Parlamento Europeo y del Consejo, de 21 de mayo de 2013, relativa a la resolución alternativa de litigios en materia de consumo, presentadas por los Grupos Parlamentarios Mixto (Sr. Campuzano) y de Esquerra Republicana.",1,0.008983815227069656,8.776507783269958e-05,0.9909284196950976
82,121/000006,Estado de ingresos  Sin enmiendas,1,0.006229611178603844,0.0007160506129424688,0.9930543382084537
83,121/000006,Preámbulo   Sin enmiendas,1,0.007339341327756989,0.0002210146724724942,0.9924396439997705
84,121/000006,Sección 05 (Consejo de Estado)   Sin enmiendas,1,0.00659896550854256,8.78377323344854e-05,0.993313196759123
85,121/000006,Sección 34 (Relaciones Financieras con la U.E.)  Sin enmiendas.,1,0.00909256062428829,9.394616874003547e-05,0.9908134932069717
86,121/000006,"Segunda Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley de Presupuestos Generales del Estado para el año 2017, presentadas por los Grupos Parlamentarios Socialista, Confederal de Unidos Podemos-En Comú Podem-En Marea, de Esquerra Republicana y Mixto (Sr. Campuzano, Sr. Candela, Sra. Beitialarrangoitia y Sr. Matute y Sr. Quevedo).",1,0.012543647280031664,0.00015747634912107475,0.9872988763708472
87,121/000006,"Tercera Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley de Presupuestos Generales del Estado para el año 2017, presentadas por los Grupos Parlamentarios Socialista, Confederal de Unidos Podemos-En Comú Podem-En Marea, de Esquerra Republicana y Mixto (Sr. Campuzano, Sr. Candela, Sra. Beitialarrangoitia y Sr. Matute y Sr. Quevedo).",1,0.013049793589747635,0.00015088376142075336,0.9867993226488316
88,121/000006,"Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley de Presupuestos Generales del Estado para el año 2017, presentadas por los Grupos Parlamentarios Socialista, Confederal de Unidos Podemos-En Comú Podem-En Marea, de Esquerra Republicana y Mixto (Sr. Campuzano, Sr. Candela, Sra. Beitialarrangoitia y Sr. Matute y Sr. Quevedo).",1,0.013324464525978045,0.00012819391278087196,0.9865473415612411
89,121/000008,"Proyecto de Ley por la que se adoptan medidas urgentes para paliar los efectos producidos por la sequía en determinadas cuencas hidrográficas y se modifica el texto refundido de la Ley de Aguas, aprobado por Real Decreto Legislativo 1/2001, de 20 de julio (procedente del Real Decreto-Ley 10/2017, de 9 de junio).",1,0.03251072734316363,0.0011280063851970838,0.9663612662716393
90,121/000010,"Acuerdo de tramitación directa y en lectura única del Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco.",1,0.011451862807107695,0.0005434625473291062,0.9880046746455632
91,121/000010,"Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco.",1,0.009925533107939194,0.0005966972238606519,0.9894777696682001
92,121/000011,Acuerdo de tramitación directa y en lectura única del Proyecto de Ley por la que se aprueba la metodología de señalamiento del cupo del País Vasco para el quinquenio 2017-2021.,1,0.007678837403499888,0.00017596829543013384,0.99214519430107
93,121/000011,Proyecto de Ley por la que se aprueba la metodología de señalamiento del cupo del País Vasco para el quinquenio 2017-2021.,1,0.009628461965235095,0.00033676562480388413,0.9900347724099611
94,121/000012,Proyecto de Ley reguladora de los contratos de crédito inmobiliario.,1,0.00832537878250774,0.0006095933874669876,0.9910650278300253
95,121/000012,Proyecto de Ley reguladora de los contratos de crédito inmobiliario.,1,0.00832537878250774,0.0006095933874669876,0.9910650278300253
96,121/000012,Solicitud de avocación por el Pleno de la Cámara de la deliberación y votación final del Proyecto de Ley reguladora de los contratos de crédito inmobiliario.,1,0.024500125488195447,0.00014883714483117532,0.9753510373669734
97,121/000012,"Votación de la enmienda a la totalidad de texto alternativo al Proyecto de Ley reguladora de los contratos de crédito inmobiliario, presentada por el Grupo Parlamentario Confederal de Unidos Podemos-En Comú Podem-En Marea.",1,0.01143154108724928,0.003838576924631696,0.9847298819881191
98,121/000013,Proyecto de Ley Orgánica de Protección de Datos Personales y garantía de los derechos digitales.,1,0.006306561046470582,0.0027827424701637013,0.9909106964833657
99,121/000013,"Votación de la enmienda a la totalidad de devolución al Proyecto de Ley Orgánica de Protección de Datos de Carácter Personal, presentada por el Grupo Palamentario Mixto (Sr. Campuzano).",0,0.007657879558242285,0.0016953696252546935,0.990646750816503
100,121/000015,"Proyecto de Ley por la que se modifica el Código de Comercio, el texto refundido de la Ley de Sociedades de Capital aprobado por el Real Decreto Legislativo 1/2010, de 2 de julio, y la Ley 22/2015, de 20 de julio, de Auditoría de Cuentas, en materia de información no financiera y diversidad (procedente del Real Decreto-Ley 18/2017, de 24 de noviembre).",1,0.011758157632891668,0.0007935002593313485,0.987448342107777
101,121/000020,"Votación conjunta de las enmiendas a la totalidad de devolución al Proyecto de Ley de Presupuestos Generales del Estado para el año 2018, presentadas por los Grupos Parlamentarios Socialista, Confederal de Unidos Podemos-En Comú Podem-En Marea, de Esquerra Republicana y Mixto (Sr. Campuzano, Sr. Candela, Sr. Baldoví, Sr. Bataller, Sra. Sorlí, Sra. Beitialarrangoitia y Sr. Matute).",1,0.02613604117507657,0.00024240282162725054,0.9736215560032961
102,121/000078,"Acuerdo de tramitación directa y en lectura única del Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco.",1,0.011451862807107695,0.0005434625473291062,0.9880046746455632
103,121/000094,Proyecto de Ley sobre precursores de explosivos.,1,0.011256751296405238,0.002205653440924003,0.9865375952626707
104,121/000143,"Acuerdo de tramitación directa y en lectura única del Proyecto de Ley por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco.",1,0.011451862807107695,0.0005434625473291062,0.9880046746455632
105,122/000001,"Proposición de Ley del Grupo Parlamentario Socialista, sobre la suspensión del calendario de la implantación de la Ley Orgánica 8/2013, de 9 de diciembre, para la mejora de la calidad educativa (Orgánica).",1,0.013809211350358884,0.0002698543799878715,0.9859209342696532
106,122/000005,"Proposición de Ley del Grupo Parlamentario Vasco (EAJ-PNV), de reforma de la Ley 9/1968, de 5 de abril, sobre secretos oficiales.",1,0.002328643829182933,0.0004142039528457509,0.9972571522179713
107,122/000006,"Proposición de Ley del Grupo Parlamentario Vasco (EAJ-PNV), de reforma de la Ley 9/1968, de 5 de abril, sobre secretos oficiales.",1,0.002328643829182933,0.0004142039528457509,0.9972571522179713
108,122/000011,"Proposición de Ley del Grupo Parlamentario Ciudadanos, de modificación del régimen de tasas judiciales, establecido por la Ley 10/2012, de 20 de noviembre, para la exención de las entidades sin fines lucrativos que hayan optado por el régimen fiscal especial de la Ley 49/2002, de 23 de diciembre, de régimen fiscal especial de las entidades sin fines lucrativos y de los incentivos fiscales al mecenazgo, y los sujetos pasivos que tengan la consideración de entidades de reducida dimensión de acuerdo con lo previsto en la normativa reguladora del Impuesto sobre Sociedades.",1,0.012815887559533234,0.00025946924717040303,0.9869246431932963
